time,altitude,velocity,acceleration
47.2981,175.364,-121.011,-0.841938
47.3081,174.153,-121.02,-0.840689
47.3181,172.943,-121.028,-0.839443
47.3281,171.733,-121.037,-0.838199
47.3381,170.522,-121.045,-0.836956
47.3481,169.312,-121.053,-0.835715
47.3581,168.101,-121.062,-0.834476
47.3681,166.891,-121.07,-0.833238
47.3781,165.68,-121.078,-0.832003
47.3881,164.469,-121.087,-0.830768
47.3981,163.258,-121.095,-0.829535
47.4081,162.047,-121.103,-0.828305
47.418,160.836,-121.112,-0.827076
47.428,159.625,-121.12,-0.825849
47.438,158.413,-121.128,-0.824624
47.448,157.202,-121.136,-0.823401
47.458,155.99,-121.144,-0.822179
47.468,154.779,-121.153,-0.820959
47.478,153.567,-121.161,-0.819741
47.488,152.356,-121.169,-0.818524
47.498,151.144,-121.177,-0.81731
47.508,149.932,-121.185,-0.816097
47.518,148.72,-121.194,-0.814885
47.528,147.508,-121.202,-0.813675
47.538,146.296,-121.21,-0.812468
47.548,145.084,-121.218,-0.811261
47.558,143.872,-121.226,-0.810057
47.568,142.659,-121.234,-0.808854
47.578,141.447,-121.242,-0.807653
47.588,140.234,-121.25,-0.806453
47.598,139.022,-121.258,-0.805255
47.608,137.809,-121.266,-0.804059
47.618,136.596,-121.274,-0.802865
47.628,135.383,-121.282,-0.801672
47.638,134.171,-121.29,-0.800482
47.648,132.958,-121.298,-0.799292
47.658,131.745,-121.306,-0.798104
47.668,130.531,-121.314,-0.796918
47.678,129.318,-121.322,-0.795733
47.688,128.105,-121.33,-0.794551
47.698,126.891,-121.338,-0.79337
47.708,125.678,-121.346,-0.792191
47.718,124.464,-121.354,-0.791014
47.728,123.251,-121.362,-0.789838
47.738,122.037,-121.37,-0.788664
47.748,120.823,-121.378,-0.787491
47.758,119.61,-121.386,-0.78632
47.768,118.396,-121.393,-0.785151
47.778,117.182,-121.401,-0.783983
47.788,115.967,-121.409,-0.782817
47.798,114.753,-121.417,-0.781653
47.808,113.539,-121.425,-0.78049
47.818,112.325,-121.432,-0.779329
47.828,111.11,-121.44,-0.77817
47.838,109.896,-121.448,-0.777012
47.848,108.681,-121.456,-0.775857
47.858,107.467,-121.464,-0.774703
47.868,106.252,-121.471,-0.77355
47.878,105.037,-121.479,-0.7724
47.888,103.822,-121.487,-0.771251
47.898,102.607,-121.494,-0.770103
47.908,101.392,-121.502,-0.768957
47.918,100.177,-121.51,-0.767812
47.928,98.962,-121.517,-0.76667
47.938,97.7468,-121.525,-0.765529
47.948,96.5315,-121.533,-0.764389
47.958,95.3161,-121.54,-0.763252
47.968,94.1006,-121.548,-0.762115
47.978,92.885,-121.556,-0.76098
47.988,91.6694,-121.563,-0.759848
47.998,90.4537,-121.571,-0.758716
48.0079,89.2379,-121.578,-0.757587
48.0179,88.0221,-121.586,-0.756459
48.0279,86.8061,-121.593,-0.755331
48.0379,85.5901,-121.601,-0.754207
48.0479,84.374,-121.609,-0.753083
48.0579,83.1579,-121.616,-0.751961
48.0679,81.9416,-121.624,-0.75084
48.0779,80.7253,-121.631,-0.749722
48.0879,79.5089,-121.639,-0.748604
48.0979,78.2925,-121.646,-0.74749
48.1079,77.0759,-121.653,-0.746375
48.1179,75.8593,-121.661,-0.745263
48.1279,74.6427,-121.668,-0.744152
48.1379,73.4259,-121.676,-0.743043
48.1479,72.2091,-121.683,-0.741936
48.1579,70.9922,-121.691,-0.740831
48.1679,69.7752,-121.698,-0.739727
48.1779,68.5581,-121.705,-0.738623
48.1879,67.341,-121.713,-0.737522
48.1979,66.1238,-121.72,-0.736422
48.2079,64.9065,-121.728,-0.735324
48.2179,63.6892,-121.735,-0.734228
48.2279,62.4717,-121.742,-0.733134
48.2379,61.2542,-121.75,-0.73204
48.2479,60.0367,-121.757,-0.730949
48.2579,58.819,-121.764,-0.729858
48.2679,57.6013,-121.771,-0.728769
48.2779,56.3835,-121.779,-0.727682
48.2879,55.1657,-121.786,-0.726597
48.2979,53.9478,-121.793,-0.725513
48.3079,52.7297,-121.8,-0.724431
48.3179,51.5117,-121.808,-0.72335
48.3279,50.2935,-121.815,-0.72227
48.3379,49.0753,-121.822,-0.721192
48.3479,47.857,-121.829,-0.720117
48.3579,46.6386,-121.837,-0.719042
48.3679,45.4202,-121.844,-0.717969
48.3779,44.2017,-121.851,-0.716897
48.3879,42.9831,-121.858,-0.715827
48.3979,41.7645,-121.865,-0.714759
48.4079,40.5457,-121.872,-0.713691
48.4179,39.3269,-121.879,-0.712626
48.4279,38.1081,-121.887,-0.711562
48.4379,36.8891,-121.894,-0.7105
48.4479,35.6701,-121.901,-0.709439
48.4579,34.4511,-121.908,-0.70838
48.4679,33.2319,-121.915,-0.707323
48.4779,32.0127,-121.922,-0.706266
48.4879,30.7934,-121.929,-0.705211
48.4979,29.574,-121.936,-0.704158
48.5079,28.3546,-121.943,-0.703107
48.5179,27.1351,-121.95,-0.702056
48.5279,25.9155,-121.957,-0.701007
48.5379,24.6959,-121.964,-0.69996
48.5479,23.4762,-121.971,-0.698915
48.5579,22.2564,-121.978,-0.69787
48.5679,21.0366,-121.985,-0.696827
48.5779,19.8166,-121.992,-0.695786
48.5879,18.5966,-121.999,-0.694747
48.5979,17.3766,-122.006,-0.693708
48.6078,16.1565,-122.013,-0.692671
48.6178,14.9363,-122.02,-0.691636
48.6278,13.716,-122.027,-0.690602
48.6378,12.4957,-122.034,-0.68957
48.6478,11.2753,-122.04,-0.688539
48.6578,10.0548,-122.047,-0.68751
48.6678,8.83424,-122.054,-0.686482
48.6778,7.61363,-122.061,-0.685455
48.6878,6.39296,-122.068,-0.684431
48.6978,5.17221,-122.075,-0.683408
48.7078,3.95139,-122.082,-0.682385
48.7178,2.73051,-122.088,-0.681366
48.7278,1.50956,-122.095,-0.680347
48.7378,0.28854,-122.102,-0.679329
48.7478,-0.932547,-122.109,-0.678314
